Time
401.22
625.6
307.95
1875.73
672.34
795.38
405.61
252.33
652.72
456.11
312.88
666.44
668.18
368.53
288.02
310.44
334.53
392.53
335.24
621.42
349.34
626.52
927.68
321.16
588.61
659.66
317.76
330.44
269.98
297.99
336.11
300.39
295.71
393.53
1123.22
375.96
559.84
242.15
290.1
299.9
317.44
588.57
674.77
434.85
285.32
370.21
318.06
324.41
344.56
669.74
414.75
673.54
304.11
223.06
218.68
267.6
296
250.29
250.36
245.41
279.86
253.25
242.87
252.79
360.54
254.12
608.48
267.25
621.87
543.66
233.47
236.64
244.65
508.83
272.02
512.67
548.24
676.88
243.38
263.45
303.68
293.59
522.91
305.27
334.53
327.09
290.84
273.1
282.34
240.78
384.43
298.77
392.89
584.79
309.54
269.78
338.88
312.79
528.49
329.64
576.36
534.77
296.33
329.03
266.58
532.59
242.28
255.33
266.1
246.36
224.47
297.84
251.99
408.6
285.93
250.75
336.95
322.23
347.97
277.12
287.36
245.25
581.29
714.05
678.45
299.74
542.24
299.73
263.65
372.64
440.89
265.61
275.56
316.83
673.3
402.2
272.62
298.83
243.53
241.86
286.52
276.9
525.27
262.47
299.94
260.87
255.12
283.45
292.68
373.67
295.34
245.23
277.3
312.17
260.7
348.43
247.42
279.64
346.22
478.38
276.56
588.31
220.88
362.1
591.6
252.17
269.34
243.82
240.77
247.6
272.12
370.27
252.26
237.96
524.91
291.06
232.8
532.33
258.9
295.53
266.64
553.05
287.14
239.33
618.23
248.83
300.57
282.75
310.92
276.61
283.44
254.94
276.33
247.65
250.95
609.63
305.3
376.65
521.98
1128.99
323.39
271.52
592.52
261.28
271.12
332.26
385.96
602.17
296.83
336.37
269.95
244.11
288.31
606.74
258.63
214.85
304.55
238.99
288.2
323.92
395.09
304.04
225.26
360.23
341.65
286.48
253.64
285.62
237.45
222.89
267.75
232.74
259.32
264.98
287.95
294.77
272.79
281.85
299.9
228.4
511.48
238.22
519.61
278.82
237.11
535.03
295.29
550
253.94
290.91
331.18
309.16
242.93
255.7
225.23
339.1
600.02
545.02
278.61
319.71
303.69
248.7
291.94
245.68
260.72
541.23
510.36
646.82
276.35
222.36
502.61
284.96
485.27
223.95
241.6
546.93
266.16
545.19
295.42
509.57
572.14
251.83
222.96
307.54
273.55
262.15
490.86
242.37
230.08
278.57
295.54
254.43
307.71
317.42
228.55
590.44
297.64
275.8
245.05
251.53
550.1
238.81
538.95
250.78
268.4
229.91
530.75
273.72
275.03
553.14
245.26
268.18
249.92
272.19
279.43
291.39
276.5
294.59
533.24
257.33
256.25
415.14
293.32
238.1
344
247.56
509.5
260.69
248.92
263.27
306.51
247.59
253.87
235.47
301.17
243.85
283.54
288.85
256.8
264.81
280.89
295.67
265.31
259.99
228.75
301.98
540.38
309.7
276.91
235.05
287.58
351.59
308.27
253.44
379.26
249.78
271.44
528.29
274.02
433.99
389.45
573.81
311.83
385.61
257.36
284.68
292.16
303.46
303.28
255.07
277.75
384.8
309.05
269.75
548.91
284.26
1085.22
260.16
264.75
277.45
239.53
232.6
245.03
401.18
273.56
245.23
313.04
326.94
320.17
302.74
290.97
271.85
