TX-TYPE,Time,Cost
RA_SIGNATURE,26033.81,0.000066772215465759
CERTIFICATE,10049.04,0.000057566885413471
RA_SIGNATURE,9981.67,0.000066795437938167
CERTIFICATE,10018.6,0.000061808497332543
RA_SIGNATURE,14415.52,0.000079483893433935
CERTIFICATE,10434.01,0.000057597073063494
RA_SIGNATURE,14086.23,0.000066830813620731
CERTIFICATE,10067.13,0.000057608923817656
RA_SIGNATURE,10449.9,0.000066882975765996
CERTIFICATE,10014.44,0.000057616963829157
RA_SIGNATURE,13913.56,0.000066849938667444
CERTIFICATE,9761.7,0.000057626650775804
RA_SIGNATURE,14035.23,0.000066879045347451
CERTIFICATE,10686.84,0.000057616753819861
RA_SIGNATURE,10099.45,0.000066895602976647
CERTIFICATE,13784.16,0.000057652584015568
RA_SIGNATURE,10090.33,0.000066896323956762
CERTIFICATE,10670.94,0.000057649504937947
RA_SIGNATURE,15071.97,0.000066908512140039
CERTIFICATE,10113.28,0.000057662134578627
RA_SIGNATURE,9924.11,0.000066924045075969
CERTIFICATE,13867.89,0.000057700394499232
RA_SIGNATURE,11168.29,0.000066989030186757
CERTIFICATE,10127.66,0.000061965737454699
RA_SIGNATURE,13795.49,0.000079648213261794
CERTIFICATE,10166.96,0.000057738537475885
RA_SIGNATURE,10054.85,0.000066983282311122
CERTIFICATE,14098.36,0.000057722683802188
RA_SIGNATURE,10733.83,0.000066979326982392
CERTIFICATE,9988.04,0.000057735371340839
RA_SIGNATURE,13847.14,0.00006697710420219
CERTIFICATE,14168.51,0.000057748745810407
RA_SIGNATURE,10514.88,0.000066999165115887
CERTIFICATE,21808.2,0.000057749719629023
RA_SIGNATURE,14636.3,0.00006704180261838
CERTIFICATE,10380.51,0.000057753621906348
RA_SIGNATURE,9753.8,0.000067022606643093
CERTIFICATE,10289.28,0.0000577485804587
RA_SIGNATURE,14254.24,0.000067027004565516
CERTIFICATE,10485.17,0.000057779221457872
RA_SIGNATURE,14130.54,0.000067048877235933
CERTIFICATE,10354.16,0.000057771138242928
RA_SIGNATURE,9784.26,0.000066998734775766
CERTIFICATE,10331.11,0.000061969902469839
RA_SIGNATURE,13762.91,0.000083955538884707
CERTIFICATE,9748.06,0.000057815689794071
RA_SIGNATURE,14745.67,0.000067085995905987
CERTIFICATE,9864.05,0.000057830811190456
RA_SIGNATURE,14028.9,0.000067141287509073
CERTIFICATE,10627.94,0.000057836116412535
RA_SIGNATURE,22304.9,0.000067030475996232
CERTIFICATE,10106.49,0.000057798899420748
RA_SIGNATURE,14393.4,0.000067106006201706
CERTIFICATE,10623.73,0.000057815053069458
RA_SIGNATURE,10813.36,0.000067097869318272
CERTIFICATE,13936.88,0.000057827694151971
RA_SIGNATURE,10346.42,0.000067107999499671
CERTIFICATE,10937.1,0.000057830559317062
RA_SIGNATURE,10242.86,0.000067118564978088
CERTIFICATE,14012.39,0.000057822679338155
RA_SIGNATURE,9975.12,0.000067118724095535
CERTIFICATE,14134.85,0.000057836358259975
RA_SIGNATURE,22658.02,0.000067065197661381
CERTIFICATE,10167.06,0.000062068344504075
RA_SIGNATURE,13807.1,0.000084001822348129
CERTIFICATE,22550.75,0.000057858942678035
RA_SIGNATURE,9941.2,0.000067154684278584
CERTIFICATE,13821.1,0.000057911447718992
RA_SIGNATURE,9850.31,0.000067147160392704
CERTIFICATE,14094.04,0.000057925149486211
RA_SIGNATURE,10378.19,0.000067180599219909
CERTIFICATE,9819.01,0.000057940954599085
RA_SIGNATURE,14222.73,0.000067218060503937
CERTIFICATE,10181.54,0.00005797201802767
RA_SIGNATURE,10381.09,0.000067227317732316
CERTIFICATE,14442.16,0.000058001797942808
RA_SIGNATURE,9846.96,0.000067192992820674
CERTIFICATE,13887.34,0.00005797562430975
RA_SIGNATURE,13948.18,0.000067274039883309
CERTIFICATE,10000.68,0.000058018744828161
RA_SIGNATURE,10464.16,0.000067272155894475
CERTIFICATE,10109.15,0.000058025831876561
RA_SIGNATURE,10232.6,0.00006732699670704
CERTIFICATE,14515.8,0.000062270376854868
RA_SIGNATURE,10236.45,0.000084389517248434
CERTIFICATE,22164.46,0.000057994000237951
RA_SIGNATURE,14581.98,0.000067364867284113
CERTIFICATE,10287.99,0.00005806438040688
RA_SIGNATURE,13879.78,0.00006738535328904
CERTIFICATE,10460.95,0.000058077696519273
RA_SIGNATURE,14689.24,0.000067397442440247
CERTIFICATE,23083.76,0.000058062195399447
RA_SIGNATURE,7416.97,0.000067449864955479
CERTIFICATE,14032.86,0.000058101233135094
RA_SIGNATURE,10048.26,0.000067493345452107
CERTIFICATE,10592.45,0.000058166474007656
RA_SIGNATURE,14217.99,0.00006751879345224
CERTIFICATE,10390.94,0.000058176075044888
RA_SIGNATURE,13827.95,0.000067461843483867
CERTIFICATE,10218.27,0.000058094576590444
RA_SIGNATURE,10106.18,0.000067419321511095
CERTIFICATE,14152.48,0.000058110088501564
RA_SIGNATURE,9849.4,0.00006753981267603
CERTIFICATE,10051.24,0.000062491102123788
RA_SIGNATURE,13857.88,0.000084647281145653
CERTIFICATE,10101.89,0.000058203910001484
RA_SIGNATURE,14214.04,0.000067645076971863
CERTIFICATE,9863.14,0.000058306729718585
RA_SIGNATURE,10121.33,0.000067593247849689
CERTIFICATE,26518.56,0.000058222188042699
RA_SIGNATURE,10608.64,0.000067686151078008
CERTIFICATE,10153.73,0.00005827554842764
RA_SIGNATURE,14031.71,0.000067747981151391
CERTIFICATE,10448.23,0.000058370275133445
RA_SIGNATURE,22147.38,0.000067770968049153
CERTIFICATE,14027.15,0.000058475575049617
RA_SIGNATURE,11086.93,0.000067897428183369
CERTIFICATE,10731.42,0.000058645144928027
RA_SIGNATURE,10248.99,0.000068238431926941
CERTIFICATE,13856.5,0.000058975589695374
RA_SIGNATURE,9805.63,0.000068550080033652
CERTIFICATE,13968.33,0.000059139515918357
RA_SIGNATURE,10321.6,0.000068768971728198
CERTIFICATE,10166.15,0.000063600789875454
RA_SIGNATURE,14421.35,0.00008619216606328
CERTIFICATE,10296.84,0.000059536444967897
RA_SIGNATURE,9942.51,0.000069097772544705
CERTIFICATE,14470.8,0.00005974481716337
RA_SIGNATURE,9998.17,0.000069267970658931
CERTIFICATE,14102.19,0.000059858566165273
RA_SIGNATURE,10634.16,0.00006943055338461
CERTIFICATE,10146.67,0.000059896101347165
RA_SIGNATURE,14273.29,0.000069521582286675
CERTIFICATE,10705.35,0.000059860480854618
RA_SIGNATURE,10949.26,0.000069825115314771
CERTIFICATE,10196.7,0.000060214213655354
RA_SIGNATURE,14043.19,0.000069972691395579
CERTIFICATE,10696.11,0.000060222276627055
RA_SIGNATURE,10128.15,0.00006985089300732
CERTIFICATE,14422.03,0.00006031420371914
RA_SIGNATURE,22873.85,0.000070065567934089
CERTIFICATE,9879.73,0.000060728141952709
RA_SIGNATURE,14685.78,0.000070605799067007
CERTIFICATE,11615.44,0.000065571760541196
RA_SIGNATURE,10768.67,0.000084416295858663
CERTIFICATE,10325.61,0.000061016293228049
RA_SIGNATURE,10158.08,0.000070644360556341
CERTIFICATE,14510.24,0.000061123454986839
RA_SIGNATURE,10503.76,0.000070868335882344
CERTIFICATE,10584.68,0.000060817412166984
RA_SIGNATURE,10615.98,0.000070856826179769
CERTIFICATE,14698.86,0.000060940904788961
RA_SIGNATURE,10075.44,0.000071208243389751
CERTIFICATE,14240.05,0.000061386712392402
RA_SIGNATURE,9984.59,0.000071222214994059
CERTIFICATE,9806.64,0.000061167098041135
RA_SIGNATURE,14320.99,0.000071300487499692
CERTIFICATE,6982.37,0.000061476365161876
RA_SIGNATURE,14163.62,0.000071370167707596
CERTIFICATE,14318.29,0.000061612030363485
RA_SIGNATURE,21911.85,0.000071514614508219
CERTIFICATE,10004.08,0.000062116953632133
RA_SIGNATURE,14132.44,0.000072395626273893
CERTIFICATE,9898.84,0.000066910185610281
RA_SIGNATURE,10023.74,0.000085596088382415
CERTIFICATE,13996.77,0.000061923020608969
RA_SIGNATURE,10733.86,0.00007227918058878
CERTIFICATE,14276.96,0.000062149342323462
RA_SIGNATURE,22219.36,0.000071855483731185
CERTIFICATE,9861.86,0.000062105517539183
RA_SIGNATURE,13865.81,0.00007227703750344
CERTIFICATE,10261.8,0.000062312039678274
RA_SIGNATURE,9998.56,0.000071957640602265
CERTIFICATE,13965.32,0.000062010052395079
RA_SIGNATURE,10404.1,0.00007224910122936
CERTIFICATE,10959.29,0.000061933520614565
RA_SIGNATURE,9821.44,0.00007233466538958
CERTIFICATE,13993.05,0.000062164647631049
RA_SIGNATURE,10864.64,0.00007189450058736
CERTIFICATE,10289.44,0.000061789046005153
RA_SIGNATURE,14622.63,0.00007224398355009
CERTIFICATE,9966.16,0.000062343029328083
RA_SIGNATURE,10919.28,0.00007298487483639
CERTIFICATE,10288.79,0.00006788364020319
RA_SIGNATURE,13981.91,0.000087448537921146
CERTIFICATE,10817.87,0.000063514976764925
RA_SIGNATURE,13963.85,0.000073895550379623
CERTIFICATE,10394.54,0.000063659064604975
RA_SIGNATURE,14290.46,0.000074159546662431
CERTIFICATE,10418.33,0.000063689674037185
RA_SIGNATURE,10294.12,0.000074237489991234
CERTIFICATE,22461.58,0.00006341538258853
RA_SIGNATURE,10664.85,0.000074404492814097
CERTIFICATE,10617.5,0.000064491368923205
RA_SIGNATURE,14065.87,0.00007548567825969
CERTIFICATE,9896.35,0.00006509984625858
RA_SIGNATURE,18283.56,0.000075419983974393
CERTIFICATE,18485.89,0.00006482258748434
RA_SIGNATURE,14820.98,0.00007542783784809
CERTIFICATE,6403.07,0.000065122187981935
RA_SIGNATURE,14410.55,0.000075517388950131
CERTIFICATE,10583.08,0.0000651927777529
RA_SIGNATURE,11279.76,0.000075811499895627
CERTIFICATE,10124.92,0.00006971057727522
RA_SIGNATURE,14325.19,0.000094635301442264
CERTIFICATE,23246.2,0.000067152382285625
RA_SIGNATURE,11404.38,0.00007937027124396
CERTIFICATE,11387.29,0.00006833370919501
RA_SIGNATURE,11395.65,0.000079355714062578
CERTIFICATE,10986.77,0.000069023339233695
RA_SIGNATURE,11451.33,0.000079977797954709
CERTIFICATE,10487.77,0.000069981169683425
RA_SIGNATURE,11246.14,0.000081327675590301
CERTIFICATE,14573.5,0.000070580583911985
RA_SIGNATURE,10036.25,0.000081818334022335
CERTIFICATE,10372.62,0.00006977192795489
RA_SIGNATURE,13992.65,0.000082381255356486
CERTIFICATE,10717.48,0.0000703335994179
RA_SIGNATURE,10652.59,0.000081881462836923
CERTIFICATE,10229.81,0.00007032869979401
RA_SIGNATURE,15469.46,0.000081776619183138
CERTIFICATE,7483.45,0.00007055733095453
RA_SIGNATURE,14682.63,0.000081066122833995
CERTIFICATE,10337.83,0.000074407824021375
RA_SIGNATURE,11080.09,0.000100160063766787
CERTIFICATE,10899.02,0.000069471315854497
RA_SIGNATURE,11958.13,0.000081132807432804
CERTIFICATE,11529.47,0.000069540916295034
RA_SIGNATURE,12086.67,0.000081171079952775
CERTIFICATE,10645.86,0.000070461772694228
RA_SIGNATURE,11425.58,0.000080697895973742
CERTIFICATE,22082.18,0.000068092511913981
RA_SIGNATURE,14332.29,0.000078957607183992
CERTIFICATE,10855.98,0.000067360383001407
RA_SIGNATURE,10376.77,0.000078432161450307
CERTIFICATE,11401.57,0.000067683703295228
RA_SIGNATURE,13909.82,0.000077833720554504
CERTIFICATE,10343.25,0.000067274562518915
RA_SIGNATURE,10925.62,0.000077507315647956
CERTIFICATE,10757.75,0.000066311610735973
RA_SIGNATURE,10901.68,0.000077091008717718
CERTIFICATE,14186.2,0.000067168132539966
RA_SIGNATURE,10877.97,0.000077772216576408
CERTIFICATE,14348.36,0.000072262113106365
RA_SIGNATURE,7651.38,0.000098238735558757
CERTIFICATE,15113.18,0.000066947975562639
RA_SIGNATURE,7237.25,0.000077578228827336
CERTIFICATE,14039.24,0.000066945775784144
RA_SIGNATURE,10115.87,0.000078261150784608
CERTIFICATE,10505.3,0.000068652959107216
RA_SIGNATURE,13889.91,0.000080810922119004
CERTIFICATE,14055.9,0.00006984423882866
RA_SIGNATURE,11099.66,0.00008143382602332
CERTIFICATE,10597.58,0.000070046237119545
RA_SIGNATURE,10907.13,0.000081352238163792
CERTIFICATE,10513.77,0.000069385233357856
RA_SIGNATURE,14353.69,0.000081262593223803
CERTIFICATE,6704.16,0.000070576156736996
RA_SIGNATURE,14477.75,0.000082224020273769
CERTIFICATE,11466.17,0.000071910619594869
RA_SIGNATURE,10431.11,0.000082792902894444
CERTIFICATE,10327.58,0.000072016129329002
RA_SIGNATURE,15195.34,0.000082786310778075
CERTIFICATE,10536.33,0.00007624134832509
RA_SIGNATURE,11796.33,0.000103381973820983
CERTIFICATE,10420.99,0.000072695982190347
RA_SIGNATURE,10478.7,0.000084683564510595
CERTIFICATE,11083.83,0.000072298952804733
RA_SIGNATURE,15192.92,0.000084238297627686
CERTIFICATE,11156.46,0.000073572552266975
RA_SIGNATURE,10154.43,0.000085321385975328
CERTIFICATE,10103.84,0.000074650660167677
RA_SIGNATURE,10532.46,0.00008708304117843
CERTIFICATE,14327.77,0.000074282083138437
RA_SIGNATURE,10233.41,0.000085446730644282
CERTIFICATE,10259.64,0.000074471315864258
RA_SIGNATURE,14567.89,0.000085920434608296
CERTIFICATE,10239.83,0.000075614927531812
RA_SIGNATURE,10600.98,0.000089540444945865
CERTIFICATE,13888.53,0.000078294460439021
RA_SIGNATURE,14351.49,0.000090060275427954
CERTIFICATE,6244.67,0.000077607841398071
RA_SIGNATURE,13983.76,0.000091782903690993
CERTIFICATE,10141.17,0.000085832564696307
RA_SIGNATURE,14207.76,0.000116502052706642
CERTIFICATE,10595.26,0.000080005038006726
RA_SIGNATURE,10184.03,0.000093004373147175
CERTIFICATE,14041.1,0.000081048345132288
RA_SIGNATURE,9997.07,0.000094762957689972
CERTIFICATE,10170.05,0.000080199686507989
RA_SIGNATURE,14618.26,0.000095834527897329
CERTIFICATE,10539.1,0.000084017323389976
RA_SIGNATURE,10115.49,0.000097430203796796
CERTIFICATE,13994.3,0.000087262050358702
RA_SIGNATURE,10211.67,0.000098738811704598
CERTIFICATE,11155.85,0.000086571264538923
RA_SIGNATURE,11199.05,0.000100541341439799
CERTIFICATE,14387.51,0.00008780471904814
RA_SIGNATURE,10281.17,0.000104081375165178
CERTIFICATE,10512.97,0.000090299871752997
RA_SIGNATURE,10753.82,0.000104726761880697
CERTIFICATE,10135.1,0.000089290096583656
RA_SIGNATURE,14335.05,0.000107071131376023
CERTIFICATE,9943.25,0.000099798170229108
RA_SIGNATURE,15197.7,0.000131082530376411
CERTIFICATE,10329.81,0.000098555389336678
RA_SIGNATURE,10198.35,0.00011665872863124
CERTIFICATE,22575.17,0.00009669298748474
RA_SIGNATURE,10846.95,0.000117898382240652
CERTIFICATE,14571.18,0.000101734507036433
RA_SIGNATURE,10393.4,0.000121954934158446
CERTIFICATE,10151.26,0.00010183295888162
RA_SIGNATURE,13999.54,0.000121209403549203
CERTIFICATE,10762.02,0.000105781332596553
RA_SIGNATURE,10305.58,0.000122403209395833
CERTIFICATE,13891.66,0.00010257683415598
RA_SIGNATURE,10335.01,0.000123479339208447
CERTIFICATE,10576.82,0.000109498849957493
RA_SIGNATURE,14788.67,0.000123653932037313
CERTIFICATE,9939.32,0.000110910900573745
RA_SIGNATURE,10142.85,0.00013540869515388
CERTIFICATE,14059.76,0.00011647039098694
RA_SIGNATURE,10440.59,0.000130268054176038
CERTIFICATE,9796.08,0.000116420176341027
RA_SIGNATURE,14257.98,0.000154117251648201
CERTIFICATE,10469.02,0.000110774860087667
RA_SIGNATURE,10392.03,0.000131891789013975
CERTIFICATE,14126.99,0.000113199825221406
RA_SIGNATURE,10556.66,0.000138753272080467
CERTIFICATE,10077.92,0.000116041575730048
RA_SIGNATURE,13939.88,0.000133963396033215
CERTIFICATE,11096.41,0.00011740167927647
RA_SIGNATURE,10566.68,0.000134683725156684
CERTIFICATE,10240.6,0.000118801095200798
RA_SIGNATURE,14235.41,0.000139892831267781
CERTIFICATE,10148.79,0.000117944504669273
RA_SIGNATURE,13775.68,0.000138031515651738
CERTIFICATE,10564.13,0.000121686645964572
RA_SIGNATURE,10536.14,0.000143758492786617
CERTIFICATE,14527.17,0.00012404866903924
RA_SIGNATURE,22054.65,0.000132213448863282
CERTIFICATE,10390.66,0.000118337194691888
RA_SIGNATURE,14210.91,0.000132897902131692
CERTIFICATE,9957.65,0.000125761828553244
RA_SIGNATURE,10849.93,0.000169616686230222
CERTIFICATE,10295.83,0.000117625471465729
RA_SIGNATURE,14791.76,0.000130269827160954
CERTIFICATE,9910.89,0.000110033654051358
RA_SIGNATURE,10207.56,0.000127947134142618
CERTIFICATE,14268.43,0.000116848510581436
RA_SIGNATURE,10800.99,0.000137200522586535
CERTIFICATE,10173.22,0.000119998979768175
RA_SIGNATURE,11793.81,0.000137729233136673
CERTIFICATE,10757.3,0.000120684225750898
RA_SIGNATURE,14639.6,0.000133727360777127
CERTIFICATE,10891.79,0.000117938854278854
RA_SIGNATURE,10544.7,0.000133683620043759
CERTIFICATE,10375.94,0.000115409196220097
RA_SIGNATURE,14348.56,0.000138737895553035
CERTIFICATE,10078.29,0.000116535823500638
RA_SIGNATURE,10680.49,0.000132754389296748
CERTIFICATE,14206.1,0.000118388206286636
RA_SIGNATURE,10382.62,0.000137439970185774
CERTIFICATE,14821.98,0.000129852884777733
RA_SIGNATURE,10158.23,0.000178750405736924
CERTIFICATE,10287.97,0.000119935018161423
RA_SIGNATURE,10124.01,0.000139225324917861
CERTIFICATE,13921.97,0.000118266363699432
RA_SIGNATURE,10476.28,0.000135872665020366
CERTIFICATE,13976.67,0.000114940207807401
RA_SIGNATURE,10857.62,0.000132742451935503
CERTIFICATE,10183.49,0.000113573614177779
RA_SIGNATURE,10053.46,0.000132142022227044
CERTIFICATE,13871.77,0.000114904446645362
RA_SIGNATURE,10305.51,0.000130807245294585
CERTIFICATE,9909.3,0.00011286111681021
RA_SIGNATURE,14630.56,0.000130379028847545
CERTIFICATE,10021.31,0.000113773113059559
RA_SIGNATURE,9914.73,0.000132247401231324
CERTIFICATE,13965.81,0.00011683345106279
RA_SIGNATURE,10007.37,0.000132313557540669
CERTIFICATE,14507.36,0.000120358212684821
RA_SIGNATURE,10646.82,0.000145770407626143
CERTIFICATE,9917.51,0.00013079681966988
RA_SIGNATURE,13948.43,0.000170222556441153
CERTIFICATE,10818.71,0.000121330457187776
RA_SIGNATURE,10341.52,0.000143273271215226
CERTIFICATE,9808.55,0.000117757147523923
RA_SIGNATURE,14139.49,0.000131935281545442
CERTIFICATE,10184.28,0.000117783123354858
RA_SIGNATURE,14765.81,0.000136176629881578
CERTIFICATE,10496.55,0.000117807874182589
RA_SIGNATURE,10302.72,0.00013660501765854
CERTIFICATE,10165.21,0.000113515682455285
RA_SIGNATURE,13867.12,0.000129981211115958
CERTIFICATE,10077.31,0.000108117697762522
RA_SIGNATURE,14083.76,0.000121210740215694
CERTIFICATE,10430.36,0.00010793621628542
RA_SIGNATURE,9763.79,0.000125224544340951
CERTIFICATE,14771.32,0.000108378877269985
RA_SIGNATURE,10492.98,0.000122059536493725
CERTIFICATE,10236.17,0.000109253243282214
RA_SIGNATURE,13751.3,0.000126134049631569
CERTIFICATE,10091.82,0.000117326742439725
RA_SIGNATURE,10369.81,0.000155987301087065
CERTIFICATE,11501.18,0.000110342063034624
RA_SIGNATURE,14004.55,0.000125975557587
CERTIFICATE,9888.43,0.000107242194837723
RA_SIGNATURE,14394,0.000124657998937395
CERTIFICATE,10187.5,0.000105577699539428
RA_SIGNATURE,10698.82,0.000118692531990945
CERTIFICATE,14244.14,0.00010063932045883
RA_SIGNATURE,10347.94,0.00011995991863548
CERTIFICATE,11327.38,0.000100013885223102
RA_SIGNATURE,10221.44,0.000119431107800565
CERTIFICATE,10263.81,0.000102897178731347
RA_SIGNATURE,13981.29,0.000115026900095415
CERTIFICATE,10456.52,0.000103198836382604
RA_SIGNATURE,14146.35,0.00012276850955853
CERTIFICATE,10836.38,0.000106305524524245
RA_SIGNATURE,14044.24,0.000119545330645125
CERTIFICATE,10109.6,0.000104608174404294
RA_SIGNATURE,10675.44,0.000121581039349275
CERTIFICATE,10520.42,0.000109987161876891
RA_SIGNATURE,14371.54,0.000153559948974137
CERTIFICATE,10370.44,0.000106418236834851
RA_SIGNATURE,9872.49,0.000125200873366953
CERTIFICATE,14462.37,0.000111851051577009
RA_SIGNATURE,10869.43,0.000125123423937726
CERTIFICATE,9967.33,0.000104844847610156
RA_SIGNATURE,13946.41,0.000125664128426175
CERTIFICATE,10371.22,0.000111617180280887
RA_SIGNATURE,10635.55,0.000129854119796625
CERTIFICATE,14426.48,0.000113519964570852
RA_SIGNATURE,9941.58,0.000127914029275932
CERTIFICATE,9783.68,0.00011425415959529
RA_SIGNATURE,14407.98,0.000129066695513142
CERTIFICATE,9838.02,0.0001119973070178
RA_SIGNATURE,10772.15,0.000125202987279762
CERTIFICATE,10860.39,0.00010933188265602
RA_SIGNATURE,13857.96,0.000125280694636461
CERTIFICATE,11116.38,0.000109676245284335
RA_SIGNATURE,10473.28,0.000122785010843934
CERTIFICATE,10611.59,0.00011441549847966
RA_SIGNATURE,14474.45,0.000154141160476528
CERTIFICATE,10248.88,0.00010484546151478
RA_SIGNATURE,10715.87,0.000120698123419521
CERTIFICATE,14006.57,0.000103494634121865
RA_SIGNATURE,10556.31,0.000117166835453382
CERTIFICATE,10493.16,0.00010302660489282
RA_SIGNATURE,13949.86,0.000115436187072585
CERTIFICATE,10197.38,0.000101855082127855
RA_SIGNATURE,10568.53,0.000118415740644594
CERTIFICATE,10356.41,0.000100971001503365
RA_SIGNATURE,14423.57,0.000117985578333579
CERTIFICATE,10301.82,0.00009786807804872
RA_SIGNATURE,14359.36,0.000113194773138906
CERTIFICATE,10028.56,0.000098054470677835
RA_SIGNATURE,9930.96,0.000113547290957325
CERTIFICATE,13834.35,0.00009579744928117
RA_SIGNATURE,9834.65,0.000112554401155407
CERTIFICATE,14221.4,0.00009703333443867
RA_SIGNATURE,10038.63,0.000112504795232985
CERTIFICATE,10764.13,0.000103956624464121
RA_SIGNATURE,10607.9,0.00013257164653257
CERTIFICATE,13843.82,0.000096062223875398
RA_SIGNATURE,10054.2,0.000112011198306003
CERTIFICATE,10243.34,0.000096622225793821
RA_SIGNATURE,14057.82,0.000111995946701088
CERTIFICATE,10578.71,0.000096783650962218
RA_SIGNATURE,13860.47,0.000111441138802419
CERTIFICATE,10612.15,0.00009674512588957
RA_SIGNATURE,10086.32,0.000112350995634681
CERTIFICATE,9909.12,0.000094571338953242
RA_SIGNATURE,14220.96,0.000107750643565866
CERTIFICATE,22088.88,0.000094718351391827
RA_SIGNATURE,14210.38,0.000114431307128784
CERTIFICATE,10151.41,0.000103030861357953
RA_SIGNATURE,10391.01,0.000120024436869933
CERTIFICATE,26070.23,0.00010912671069149
RA_SIGNATURE,10074.86,0.000133565809805745
CERTIFICATE,10403.9,0.00011446981977918
RA_SIGNATURE,14030.48,0.00013772894194686
CERTIFICATE,10820.98,0.0001266646482738
RA_SIGNATURE,10158.11,0.000163461453287495
CERTIFICATE,14295.07,0.000111429905715723
RA_SIGNATURE,10200.67,0.000124568929718082
CERTIFICATE,10123.68,0.000109395623041245
RA_SIGNATURE,14130.44,0.000121741069329441
CERTIFICATE,10220.29,0.000105238810316657
RA_SIGNATURE,9918.84,0.000124282033329483
CERTIFICATE,13822.42,0.000106597353334819
RA_SIGNATURE,9869.79,0.000121916259358677
CERTIFICATE,25994.03,0.000099729959122033
RA_SIGNATURE,9766.54,0.000120581067310452
CERTIFICATE,10282.26,0.000102632511033766
RA_SIGNATURE,14516.08,0.000114545351944215
CERTIFICATE,10225.59,0.000103734361426749
RA_SIGNATURE,14163.22,0.000115298232629661
CERTIFICATE,21930.01,0.000099468978449902
RA_SIGNATURE,14345.7,0.000121137914685087
CERTIFICATE,6217.15,0.000105508507637383
RA_SIGNATURE,14467.66,0.000119375911278216
CERTIFICATE,10051.98,0.000110584751941287
RA_SIGNATURE,13815.19,0.000152300286232095
CERTIFICATE,9807.35,0.000107754058247758
RA_SIGNATURE,10122.8,0.000128975924360913
CERTIFICATE,25915.98,0.000108689969535291
RA_SIGNATURE,10372.56,0.000133560953503959
CERTIFICATE,22888.04,0.000120008998145309
RA_SIGNATURE,14582.25,0.000148253649571185
CERTIFICATE,10388.28,0.000122019395591596
RA_SIGNATURE,10492.91,0.000137750091466656
CERTIFICATE,10535.32,0.000126166822836963
RA_SIGNATURE,14568.08,0.00015607624362879
CERTIFICATE,10348.13,0.000140228553106969
RA_SIGNATURE,10708.96,0.000170893865454873
CERTIFICATE,14379.13,0.00015327762815668
RA_SIGNATURE,9798.5,0.000179547931706382
CERTIFICATE,10396.72,0.000159350967692807
RA_SIGNATURE,13869.78,0.000182581660332348
CERTIFICATE,10951.96,0.000150350501751552
RA_SIGNATURE,14302.34,0.000171834216881619
CERTIFICATE,6640.23,0.000160940735027865
RA_SIGNATURE,14455.58,0.000210905087452065
CERTIFICATE,10467.19,0.000151247583552452
RA_SIGNATURE,14199.7,0.000175845751262886
CERTIFICATE,10364.02,0.00014932317262917
RA_SIGNATURE,22101.16,0.000163941961312299
CERTIFICATE,10053.22,0.000142477807580274
RA_SIGNATURE,14621.77,0.00017583579192291
CERTIFICATE,10232.85,0.00015870660150431
RA_SIGNATURE,10744.5,0.000187928200574469
CERTIFICATE,10406.41,0.000170822452260427
RA_SIGNATURE,14369.61,0.000187560420335529
CERTIFICATE,13773.65,0.000166237169676889
RA_SIGNATURE,11283.07,0.000197512921325529
CERTIFICATE,7461.49,0.000162374840306398
RA_SIGNATURE,14169.87,0.000199746076518384
CERTIFICATE,10615.53,0.000162543940036446
RA_SIGNATURE,10031.22,0.000179316012054369
CERTIFICATE,14579.77,0.0001574892046319
RA_SIGNATURE,11020.58,0.000177790263809754
CERTIFICATE,22979.85,0.00014877133776981
RA_SIGNATURE,10800.09,0.000198327176546205
CERTIFICATE,10263.3,0.00014084972629448
RA_SIGNATURE,14701.39,0.000162898904258664
CERTIFICATE,10741.03,0.000133949002061175
RA_SIGNATURE,10090.27,0.000159413719467459
CERTIFICATE,13952.73,0.00013754875421826
RA_SIGNATURE,10822.86,0.000160898168052618
CERTIFICATE,11569.84,0.00013848654914731
RA_SIGNATURE,10459.28,0.000165668750743047
CERTIFICATE,10209.83,0.000143267712030485
RA_SIGNATURE,26196.65,0.000156682838860764
CERTIFICATE,10403.61,0.000143209717756525
RA_SIGNATURE,14105.71,0.000177680208182502
CERTIFICATE,10022.1,0.00014692829499327
RA_SIGNATURE,9828.83,0.000164196799338987
CERTIFICATE,14115.2,0.00013735751601957
RA_SIGNATURE,10323.51,0.000164010394559892
CERTIFICATE,9960.84,0.000134348150064065
RA_SIGNATURE,14160.9,0.000166892071832484
CERTIFICATE,14102.22,0.000152860745325132
RA_SIGNATURE,10251.63,0.000204660878211354
CERTIFICATE,10313.11,0.000137857749018612
RA_SIGNATURE,10270.34,0.00015652005429618
CERTIFICATE,10914.54,0.000139592682613409
RA_SIGNATURE,14212.29,0.000158460298072332
CERTIFICATE,10188.68,0.00014135878131221
RA_SIGNATURE,13987.51,0.000163972139226204
CERTIFICATE,10113.24,0.000142308922834232
RA_SIGNATURE,10102.53,0.000163936086889779
CERTIFICATE,14624.66,0.000143530130793706
RA_SIGNATURE,10509.71,0.000164847401003376
CERTIFICATE,10056.56,0.000139756049104983
RA_SIGNATURE,14190.58,0.000154565508690396
CERTIFICATE,10075.73,0.000127178545146065
RA_SIGNATURE,10399.96,0.000154203932477574
CERTIFICATE,10858.63,0.000126027854848851
RA_SIGNATURE,14106.15,0.000153941209100028
CERTIFICATE,10486.44,0.000126534996799892
